"TF","HD_ALL","HD_HCT116","HD_SW480","LD_ALL","LD_HCT116","LD_SW480","MD_ALL","MD_HCT116","MD_SW480"
"NFE2L2","0.548707641575729377","-0.43219324693993016","0.969712886470143531","0.17068656156461609","-0.24534993709180358","0.432605749852573052","-0.6749629654655514566","-2.941949643013682447","1.4634914682510666850"
"NFIC","-1.174381950968852673","-0.27299233627954367","-1.251244677790843030","-0.59170560932252680","0.10233984101023079","-1.241556574657613377","-0.0861735474901514920","-0.029847367829667369","-0.5181063524145165244"
"NFKB1","-0.488587061065277661","-2.33522349352946401","2.409840943108280786","1.07440276891121367","1.60623429067142420","0.856744058331468716","0.8553014215610084126","1.321714158848324772","0.8863607316707985406"
"NFKB2","0.667860714074049011","1.44565562164067707","0.006307764129812586","-2.45041803045236284","-2.48548691911098230","-2.392053461485637911","-2.2652519711136878122","-2.094779923314643799","-2.4119932422078584899"
"NFYA","-1.572410730946902646","0.28200543448032306","-1.153564668119033687","-1.45948543412318954","-1.97512076801500069","-1.049785798024782002","-1.8145451497537201657","-0.428579907130592797","-1.8918913582956933261"
"NFYB","1.485886020261473428","1.26985556730959792","1.450959510872270153","-0.93373970830741393","-2.95620973241900264","0.621715459457019115","0.7457095781399283307","-0.746659229659411894","1.5704064409315341422"
"NR1H2","-0.988454998894876091","-1.97616562717671806","1.829498548785566836","0.78115389613834474","1.95881540091465922","-0.198188429331158433","0.4084396800217975354","-0.641459142922810588","1.3931978024177364972"
"NR1H3","-1.217322521005397062","-2.66433037041765974","1.691549401510508810","0.29323406810263192","1.78892520383674758","0.287299676502341117","1.2885375860568417661","-0.004380025791026249","2.3087037111252985966"
"NR2C2","0.227868016909126114","2.57754397837571414","-2.495512915310210023","-3.29219772137213873","-3.25518405499175323","-1.568045907333152966","-4.4536361345693054048","-3.117525622133108243","-2.8813418983616028157"
"NR2F1","-2.794901929440836597","-1.45113795647906696","-0.926123651191186004","5.44387871016951763","6.47460975951191298","1.645039249002534065","3.6020513128797220226","6.208570735036727406","-0.2120058101701325082"
"NR2F6","3.546077240975648692","3.03079363105267330","2.238192577295329944","-1.86232316796705888","-0.87004576805210354","-2.988954696782009091","-0.6847190531884070896","-0.230715311340983859","-1.6994426005034464211"
"NR3C1","-1.751655471967543010","-0.87267225855659858","-2.106018233781777216","1.08983503007732319","0.63167240472000385","0.725219785753499657","-1.0759174562970930111","-2.690933873756228056","0.6730145265061687754"
"NR4A1","-0.691056358615045219","-2.20432191116598020","1.159108295793125798","3.54951573827610067","2.84655815378786636","3.277158192138630799","2.7537958478639557036","2.434863575259158974","1.4247619920919887271"
"NR5A1",NA,NA,"0.675495164181952878",NA,NA,NA,NA,NA,NA
"NR5A2","-0.800951326596974766","-1.56255449799878088","1.234523696703221152","0.21850104324192010","-0.23605906523013409","0.858918071807307282","-0.6011160866228203448","-1.226809437652458756","1.0973000118129978553"
"NRF1","0.899351832123508443","2.41958533338992021","-0.633955709856907190","-0.06073564878193011","1.19637490926884182","-0.426505249694013766","0.1228517696430885542","0.969320049496748770","-0.2011764494627815147"
"ONECUT1","0.393746123145195304","-1.83095050910135493","3.461453381697824572","1.41875639427522726","-1.81011106369029040","2.966296561103021201","0.8979130792589360421","-0.114542801176224965","2.3324487131713977917"
"OTX2","-1.110029997391455137","-2.08551362032888443","0.102835417567567089","0.99719171486693370","0.50884728265936119","2.019944514920130274","1.1716847348034855614","0.702073627118537158","0.8345599206735044850"
"PAX5","-0.532353879856073520","-0.71849876107538102","0.042776972932449087","3.56318806484541195","2.13467486206036083","3.749346109436250796","1.6141048808741416121","2.457550373260751542","1.1222278107125154278"
"PAX6","0.390636055847285890","-0.10443089958009157","0.546812653500705736","0.32879189711602386",NA,"0.035974526604755849","-0.4218380212947404617",NA,"-0.7088316516536363743"
"PAX8","-0.512138016844547850","0.86660200893000572","-0.028443306394762467","-0.27500121693374313","-1.12777307209095401","0.007256211170396468","0.6138434076981674758","0.985499815269423762","0.0201398563339839978"
"PBX2","-0.858116103238815486","-2.56784849704143037","1.497144391151135734","3.03054089513818070","2.93529421649547473","2.950892784657895618","2.1865012225705062754","2.219625880256740125","2.1503623336871067195"
"PBX3","-0.227534909320622675","-2.02856896518178997","1.486176522407081091","2.61583708662265080","1.23694123094759467","3.847472828885558194","3.4657655618472880121","1.873653609240291340","4.3829266802110939949"
"PDX1","-0.697057489832248578","-2.69631581884912208","2.955551477745427036","2.51539798144126969","0.57322192065307920","3.396824230732338190","2.6334595007256185184","1.114603622267521077","4.3224738358748000522"
"PGR","-0.993477569289137552","-0.52967051664231835","0.158340454114633378","0.08449776921741044","0.74096483089038656","0.358670497082789197","0.4262173608991297602","1.898698306708749062","0.5801898142139629844"
"PKNOX1","-0.573411954437998528","-1.67366332667977713","1.056942614855030049","1.64522815105818299","0.74037798124082554","3.190978366305694536","0.3523876623344503467","-0.136884533171755890","1.3285066125686049165"
"POU2F1","0.216117837938714336","-1.52764592627680029","1.212425711830141806","1.37026112463272476","1.66687453820582676","1.345737680523703128","1.6194336711784145244","1.340883909790040462","0.4526275139714381335"
"POU2F2","-0.550514273202895144","-1.73533167520667386","1.014435167047509356","0.02869278223478004","0.56874614442640858",NA,"0.6622803091850814061","-0.479008981950772184",NA
"POU4F2","-0.080922890659060040","1.05710982432964995","1.854582758550495258","1.37498571209710030","1.24121418661911398","3.815313281596393047","3.3516239221687702532","3.593546982575879234","4.7949466071295558933"
"POU5F1","0.445600029027632571","-2.66691833598142169","3.373155579685720884","3.28233702611592815","1.35378184991061956","3.418682778992570004","2.4535941109289396422","2.404231106479721269","2.9047775595231311030"
"PPARA","0.115227427174870597","0.50437464053023084","0.336157302734326202","2.43408668798552297","1.24191728411870517","0.937754568112351139","1.5295020525139317868","1.317353290716548608","0.9153043620054431839"
"PPARG","-1.150340331618201928","-1.21281270647096062","-0.077714998157912912","1.44848693926701499","-0.07944217677044585","2.501702171729606849","0.3403229817291988368","-0.318171704363313546","1.1296967946672034078"
"PRDM1","-0.697491569771830910","-2.23551977651546041","1.583661321483933460","1.02148819723634499","-0.17126914886022018","3.632914839751820502","0.9131113597683984118","-1.320819856391506786","2.7285889256789666035"
"PRDM14","-2.674586861169595320","-3.84023250196912125","1.178549818715344255","7.86677109685956300","7.21541970494167728","5.530514432493542465","5.1600886966832444358","6.895616009207872210","2.6845597986471867458"
"PROX1","0.278480576007277658","-0.60881914794890968","0.806209083222871881","2.98808329747523516","2.15076205827845479","3.378008243629183838","3.3049115995892712760","3.533676735037639460","3.3949565328272557352"
"RARA","-0.463629938797429253","-3.90978714484880063","0.591199666420249015","0.47732399706727352","1.13374277843441051","0.426003411873702664","-0.3419343200348421430","-1.259119828990324264","-0.8691137203726106986"
"RBPJ","-0.123636003830643063","-1.90533322301534613","2.671823042475469645","2.28537105683784114","2.36339001507424795","2.205562138785833071","2.9903843858002630007","2.668638282738958534","2.6845290336971951994"
"REL","0.524649352256783774","-0.54199564834841774","1.365050746344105281","0.01720012412671474","1.34722544709138847","0.209485166065154826","0.8116322022563919880","1.534657542795658358","1.2451383494229288917"
"RELA","-0.617876023155424448","-1.93976891020118769","1.908960111491700529","0.72252589903025011","2.26868633173135503","0.821985919988575731","1.3621842103802632717","2.744492969768406176","0.6556957080458069020"
"RELB","-0.474471030007596051","0.50980376683379303","-0.497982701990222210","0.54112555287217867","1.53687307167627285","0.294179610849454598","2.3663217685372690546","3.252015586244216827","1.0725236598075511552"
"REST","0.349719397563488521","-1.88732475542821443","1.673149457873073231","1.71955987238749719","-2.83969078417908838","1.807120796791043649","-0.0513714930675056580","-3.303115992899509745","1.5928287393411222350"
"RFX1","0.005455103030391487","0.26674099140351892","0.251273741221723246","0.79626520492107089","1.41802589842610871","0.002189412632908132","-0.0311461761038540966","0.655696452858720802","0.0396637511683015712"
"RFX2","-0.609236759347853374","-0.07493310424344068","-0.467580998320814789","0.04108408963742712","0.92188526743729426","0.047022328842790652","-0.1561724713425482192","0.180011759286668072","-0.2308183748563434889"
"RFX5","-1.036306341004550324","-4.39547107134345172","2.375641458371648085","-0.46875245628182793","2.61800814225129841","-1.371394805196882505","0.9123614145437864975","0.990049527013228237","-0.7125805957342021824"
"RUNX1","-1.157892343357093567","-2.80185068887717925","1.056089881100447769","2.04733210014215139","2.83687349156362201","1.719891327380735468","1.7683242707405411043","2.134589651451956449","2.2467816043009141147"
"RUNX2","0.318624914319523223","-2.64923220891947997","4.219413714108492641","1.43704389136781985","0.73576824560047760","1.837392675058838076","2.9449193122870225281","1.795823559280533166","4.6106690202838214176"
"RUNX3","0.407724524053317161","-0.23346520734086390","-1.990425510231008444","0.34286736579456800","0.50696188604484593","-0.413625457952434217","1.2130557444559664226","0.779093654159406679","-0.0355427369221575570"
"RXRA","0.211497744353864453","0.54964388937019393","0.386722703574030158","0.64192509691467858","0.09463567237289208","0.202000281274459931","0.8151059726771355818","0.112723463838890134","0.2230900795093580524"
"SIX2","-1.504987396643720832","-2.20982260073196501","0.855346060460593138","1.48218563850016616","1.97884473711212894","1.365659962926193183","3.3422420440632758520","2.535080136935627504","2.4996491347581684117"
"SIX5","3.727853271283762648","2.59479241460065957","1.202898899863903193","4.66086912668478792","3.25705733263911856","1.894980573077881481","3.6391712345097975145","3.074811785348676718","1.2095323148852685780"
"SMAD1","-1.296724493304747261","-2.79713672522109569","-0.338042940921115864","1.10998263316000778","0.13338344751512204","3.401445648275528200","0.1851799674123028594","-1.429428273251405868","2.2107539312922845909"
"SMAD3","-2.348912308901012658","-1.96450510489193997","-1.316093343621627776","1.39831680655840906","4.26638284464252049","-0.840390858499134086","0.0711664445582772809","1.579260288023859538","-1.4726070804178548190"
"SMAD4","-1.326556649262356391","-1.63175424904179533","-0.259014204772905099","-0.15710142410498407","3.68348602381725954","-2.047385063978908182","-0.2118134721072756632","0.215759841728170559","0.2031133528804433819"
"SMAD5","0.275074720090312030","1.03365361015589063","0.368725501006850476","-1.96135381353801219","-1.98785875128063294","-0.488801037012515704","-1.3582591172969464832","-0.790688170284385317","-0.5572931262490740112"
"SNAI2","2.154466305304065354","1.69177864052241667","1.017943679789491629","-3.86668779410288366","-3.71135933737204615","-3.096330334877989365","-0.9853779016345465269","-1.853588335891612759","0.5678451455017611282"
"SNAPC4","2.133376473769171611","4.04460231129121794","-1.268850500705384965","0.23497847641804545","1.45323866692847781","-0.644366529901825746","-0.1533510909933468169","0.789721426636510349","-1.0223502770348391611"
"SOX10","-1.431063169882794472","-3.15453554301719485","0.093482818058502851","-0.44838915390763123","1.39962777234264957","-1.193068942882792971","-1.0095233407213350940","0.345391732408336094","-2.1165932052531948315"
"SOX11","0.327500204003748685","0.56601276702750114","1.575543242525165866","-0.25345096480203050","-1.61354046821489017","1.147534698689973043","0.6392706205419688148","0.813647192991303725","2.1568027175566961695"
"SOX13","-0.616081052994407630","-2.71357038925456306","1.363632176024329956","2.88636737344926386","2.27334879099238085","3.205802903044188135","2.3480075352441942549","1.842748368780216195","2.8021258596610558733"
"SOX2","-1.143778838489329486","-0.28988719486254216","0.852296186722119042","1.52803815216308037","1.69647605908356702","1.075700002808221756","0.2956964696778641155","0.899921231894977525","1.4111062927428683622"
"SOX6","-2.473830252934031027","-3.04220544323043773","0.529932439481579531","1.54439340238148137","-0.09737367078331159","1.581211119586255043","0.6827402858373641248","0.268383068953770787","0.8583564011118256509"
"SOX9","-0.620264757569558234","-1.82790976762305690","0.396191504439454167","2.09616585985514536","1.55377365220149311","1.229195814681340648","-0.1318007535703100419","-1.464107520942123042","1.2906332036832905974"
"SP1","-0.236786885488951826","-1.07523125153900545","2.133739916758593314","1.59533796982393228","1.22077199907112499","2.305340191516596082","-1.1256568047564867729","-1.672211135508143043","1.8443814551902477650"
"SP2","0.543632277378550244","-0.12480523698180349","0.795641954993406175","1.90707961862861963","0.50035937591140445","2.172997446882477757","1.3897381795464855969","-0.770230817394904177","2.5068836579923354790"
"SP3","-1.631700380171889675","-2.87002625667545574","2.690018499936377427","1.68873612422985042","1.56676590189813902","2.645964430518655153","0.3680226359982088358","0.178097233661367177","2.9531813974990024363"
"SP4","2.197744750493383137","1.03642239553792659","2.370176189028922131","0.64750964181429571","0.62431755013467527","0.744151552962141083","2.6887114340030122683","1.261125290159198498","3.1084970474796040918"
"SPI1","-0.066535500491080049","-1.72034334101892861","3.284000380079433956","2.71613597666868900","1.83951547862028431","2.326015601192584104","2.4023122919445318857","0.476067262766152022","4.2036817727228639185"
"SPIB","-1.273901548555054664","-2.96541366317876953","1.398613771314600296","1.05077686065412457","-0.23435932057340880","0.975986781071308984","2.1436361583058136659","1.301615961264845245","1.5634068080935368261"
"SREBF1","-1.447696200635065544","-2.76767620995094488","0.597965602241824046","0.46966536020111388","-3.65998876900288028","4.093098265480073827","0.0948900347655425164","-4.640381612925887467","4.3721938328226581660"
"SREBF2","-1.612475990331049047","-1.62914356276630978","-0.770133808963179067","-0.41683983436961247","-4.46914810967061804","3.666646239628578829","-1.7315606814133019942","-4.911205654387616804","2.0793409898073829112"
"SRF","0.353116017995380560","1.50895200552354525","0.628051768478600114","1.10499702934840527","2.08986798228115767","-0.036846721342926131","0.1231457129038918408","0.498531191828880393","0.2464400981351428654"
"STAT1","0.866446367922286353","-0.70977307287898217","2.211589426364242605","2.65634732493601700","2.90742486312862214","-0.285996926923912598","3.2303491339632364188","1.288247288050676120","3.1472712889015639348"
"STAT2","3.287173085189845967","2.22079572003961578","3.482301723432147611","1.34980216471848102","2.25991439473216094","0.132641234835497501","1.1310162110979233852","-0.684865679140105099","3.7898473330334523368"
"STAT3","0.668817532860555786","0.09208533728704030","1.631737412251502706","0.71544502000111176","2.54904988579223568","0.576259925994971112","0.2968852638587997084","1.401204257508736895","0.1161484469240932904"
"STAT4","-0.596728565803521294","-0.12124630325783677","-1.014972303285134547","1.09977912296499114","0.75298096697390848","-0.465843033873482970","-0.0053305238478508219","1.271049911250817344","-1.6439227078414300198"
"STAT5A","1.213288838112783541","0.84525065509738995","0.998208182219820883","1.00121162769564753","1.24738238266010160","-0.193866220095002900","1.4922434277090532717","1.760806476598036685","1.2224460551144142872"
"STAT5B","1.819722621464565648","0.84963550439064783","1.469524397559333950","1.14603803281575689","0.78382610628045379","0.371970471874014164","1.3955739564100275718","1.295554319152461886","1.3984957283366270531"
"STAT6","-0.357447646903578387","-0.31152426880710959","0.154367900697980870","-0.71549015187911658","1.78473088896162602","-2.669550588324013152","0.2856273540429090096","1.231483884237947413","-0.8930357884616937358"
"TAL1","-1.357609403997619202","-0.65380648785406692","-1.398496767663920837","2.30930242711211298","0.74546870173873259","2.027025747228937913","0.7910220252623646475","1.249894596482163722","0.8347283797866283939"
"TBP","0.934840510362985433","-0.64667085143471026","3.473738643537438886","1.99394279102684169","2.22945283311940567","1.606814249241935944","2.6121057796452995525","1.719233133043980954","2.8962904444912584978"
"TBX21","-2.459575747156519387","-5.57047532602122519","1.701232243844159608","3.33668507238137524","2.43927507578459313","4.877514511165237820","2.5123300763581419837","1.210111346445424729","3.5337616443505139863"
"TCF12","1.180556194231273892","-2.43686868258101397","3.955607545843295547","3.20666044735110445","1.58866296533759210","5.382628685467236274","4.4950381615736478835","2.068986034880596403","5.7469183557227543346"
"TCF3","-0.109367222668137490","0.34622547570592882","-0.564835474207279864","0.52093648876458087","0.39329985169268827","0.340647498139307170","1.0632485947425289741","0.422229514906180936","0.1782341025468067164"
"TCF4","-0.691073227355727071","-4.00984329769836290","3.648977289229215604","0.94969640463120386","-0.46012739265901775","2.735106569926500697","2.6326274010438517337","0.701055956958312687","4.8710552835912750425"
"TCF7","1.187277933543272157","-0.62052715971383843","1.940890382191197805","1.24743502095508685","-0.38268379288917381","2.775752301668354960","2.4953778349188393548","1.447337742764803092","3.2172717272963562429"
"TCF7L2","-0.246436473542530593","-0.37647280857541965","-0.366333391317823054","1.40384701880324392","0.08748612667767319","2.420562118791817596","1.4636221627798333689","1.254642696142646896","1.7670559571368484875"
"TEAD1","-0.206134390419132091","-3.11110073095765527","4.607912988474492266","4.56749512975330330","2.10018289510460621","6.524284934099455313","4.8098987037010010326","3.796362295380708129","6.8407369184811050999"
"TEAD2","-0.603206883411701478","-0.01342326967990900","-0.121094901649468817","1.84721202982603772","2.80536688941319934","-0.170125987148314728","-0.5637614092131753019","1.273006342840178995","-2.2522051009875641014"
"TEAD4","-1.922809735298392830","-3.55503562653566574","2.731809896420184458","4.44961032806073575","3.68544292115800776","4.403734196253448197","4.4503675577308676736","3.402760791682895913","5.4279036630293031607"
"TFAP2A","-1.152045396854397774","-1.61334826889351013","-0.397360069407728889","1.73247107636961606","0.89522654356346298","1.487120306621582566","0.7133648162495251910","0.690975601332803113","0.4953576483568663535"
"TFAP2C","-1.409730592101444691","-1.52213093189066706","-0.993138221160966284","2.86220933438536429","1.47575498954486894","2.765270932297247963","2.1003243743798032384","2.239244717904009807","1.4758279378430241291"
"TFAP4","-2.110818786975213079","-2.60867991342075767","-0.236859993567170857","3.46860241607767739","3.34421242052159862","2.227657954996235201","2.9912720198485343026","2.700173307933707800","0.8893789687462345661"
"TFDP1","3.860395076910609458","4.57765812752907486","2.176749433529124644","-3.69038508031530954","-5.40591270943298507","-1.586635083165053528","-2.0210412014573915229","-4.026881403907793811","0.5514323654873054537"
"TGIF2","1.044370809989247029","-1.02901060415255197","1.655019085282103841","-0.81989401990914645","-1.56731316376212404","-0.594092014786629874","-0.3533122876499686371","-1.272958916727916723","0.2877025766398927376"
"THAP1","0.232393747962080510","0.70499224412994421","-0.099611321636647085","5.13887880224505089","5.43755954630691818","2.912963020596274877","4.3530360010689062022","4.709630435195753861","1.1442071981156007876"
"THAP11","-2.695173628239160735","-3.38117011539961032","-0.874927267370563477","2.06536423185640139","2.92505896013243616","-0.012718636831660031","2.3401594294636605120","2.080506843032372544","0.9287522759835997732"
"TP53","-0.787799090226131038","-2.89908542964462956","1.854592283564568067","-0.04144832639451912","1.05245772695263562","0.077518265595603458","-0.0944213059597519000","-0.799166797507397053","1.6908449864923997819"
"TP63","-2.089847011332239823","-2.28720196109632345","-0.414285737048094682","1.53823121094614135","1.16955193228682042","1.662509592257846558","0.7524637428451721455","-0.347722893640111774","1.3231869042914572443"
"TP73","-1.093674204922739035","-1.99429635038157027","-0.634157148979631491","2.83833447557972018","1.29097494768221432","2.769597649597315137","0.8741265530812296625","0.814172467381370946","0.5319298071634610547"
"TWIST1","0.736791007887959704","-0.33978931698950204","0.971840079504388221","-0.45883380840291343","1.02246858831495735","-1.635971366282941597","-0.6829581336948867820","-0.996108988966420972","-1.0191686838624709477"
"USF1","1.238781213681622084","1.64279179811742049","1.912471177121134680","0.09486053597922856","-0.08061727890136830","0.443892638403910689","1.0473739044188552505","0.975107755150752986","2.4084271311731559884"
"USF2","1.807447626678515551","1.08776806203123089","2.964469407427039904","0.55611058555726323","-0.59209633567500575","0.318914351675826158","1.7034505501826753271","1.127589399006128312","2.6754290955939010743"
"VDR","-0.752344454838319132","-1.66753088927314663","-0.102184286528015464","1.42187097797477136","2.43207508952707796","1.296924794956958449","-0.5407386484006360128","-1.464549170309773718","0.0000855442757611733"
"WT1","-1.537220389646569263","-0.84027279753646378","-0.358253798927087586","0.56805429080234260","0.52442626110263180","0.299514478627778080","0.4127461934373531927","-0.587687239949732598","0.6750030059606172417"
"XBP1","-0.239059329480419414","-0.40759875605525098","-0.185077606792750565","0.09829701459276163","0.04405770492720505","2.393086584727915245","0.5249755677072588389","0.432804699874127730","2.0631085048448656316"
"YY1","0.988805078415674887","0.25546973115902444","0.527571706249954309","-1.19392456338627140","-0.36765135150058142","-1.878723609654936455","-0.2570726828966517497","-0.363898021748849609","-0.8039679497587780554"
"ZBED1","1.492624209179360451","1.57463118190236062","0.648644080030548742","0.05645696495182977","-0.32564939206655108","-0.027773229300573642","-0.1471007776812696122","-0.863927294555814851","0.6457408358745482246"
"ZBTB11","0.254830831423934145","0.05040302325432967","0.520185485603002040","-1.54996553511843249","-2.39151273504093442","0.170637945601041396","-1.3435181491411622989","-1.695014867292336191","0.1536033463535557975"
"ZBTB33","1.421663727002186350","0.89059570315591219","1.078155172583764365","-1.60915741506973742","-2.88705238744588399","-0.015070066456846869","-0.2128261555740900979","-1.122267851119163273","0.4441513620854921629"
"ZBTB7A","-1.434879008326803040","-2.03615279280487549","-1.430131537954566712","-7.88028853614985003","-7.89852145555868113","-5.931545398941627134","-4.8119867444243595855","-6.232362870125516707","-2.2352176011036193337"
"ZEB1","0.679622196394764844","1.71188720231550939","-1.355991927808689157","-2.47986756597434832","-0.39726024392632286","-3.283773899120072670","0.3681567637151484940","1.008978708801240520","-1.4802711899625826675"
"ZEB2","0.047883075717002233","2.51998764652990248","-1.342037131163939412","-0.22575514629408927","0.98562518083369877","-0.548152434803865107","-1.6493512190010155560","0.537986554634776182","-1.8514249981028503278"
"ZFX","1.414001473374578932","3.05107356682052844","-0.922448573619437995","-0.59190243661785658","-0.62582701686360631","-0.462351175847292739","-0.8494402292170164515","-0.044118482589338717","-1.0984308603615025035"
"ZKSCAN1","-0.636249107720908036","-1.07621372429920648","0.793225466516415123","2.44007976881279731","2.72503655659783428","2.945042317563107304","1.1602680569173799974","1.312618716842193445","0.8084056631102005674"
"ZNF143","0.377165905794652589","0.38249944084776283","-0.592769156900028960","3.64488538101016823","2.61725874563969718","3.866223729830879918","2.2692040597964888704","2.498544679758576414","0.3742481521016494672"
"ZNF217","0.274489804738638599","-2.44006404392875442","1.063952561821456033","1.57944852542673231","-1.14471466525560861","3.825970731652063250","2.0640216445332586481","-0.900378114083214887","4.2706391793832931825"
"ZNF24","1.212605840792223555","1.11723698702941787","-0.401648519115068270","-0.20591559206291554","0.42503531150272028","-1.143654950936459525","-1.3623175055999827698","-1.477690360779133183","-0.2340209071583332079"
"ZNF263","2.684439898639933819","0.28143326440756894","2.241075024534515236","-9.98426010158213550","-13.27764297577331476","-5.761933660811127567","-6.6415244938283013454","-12.515382198485998089","0.3508733276756204611"
"ZNF274","-0.298402584338507249","0.24203914664496859","-0.184880721647309842","-0.49900351290267475","-0.27343550467782457","0.880502196380041680","-0.8756490195970095813","-0.632240204635003855","-0.1879343111787637743"
"ZNF384","1.316177359233302591","-1.50799010324259264","3.353782538542066760","3.35294251409445598","2.09953147810998653","3.742767144722775274","1.5474955559119751847","0.339019881975948900","3.2519226956555873365"
"ZNF592","1.329924272537310159","1.03655823637716238","1.128075567523614708","2.37497072897933670","1.01875091803529183","1.845723850049603376","1.7411722565136134033","0.312159077653228534","1.3851525676420539668"
"ZNF639","1.165955396657792242","-0.40142761560643325","1.379991099502238194","2.18759488715994888","2.29722000513065794","1.046506943950283652","2.4921528475347813902","2.017597418132658138","0.6306225427788522131"
"ZNF740","1.418820149457899582","1.63151743731042198","1.384175433210481865","0.96074638559357650","1.32791928721085650","2.091097778185792677","0.1602517045027832543","1.112084850094430255","0.4880377804720986146"
